date,route,train_type,bookings,holiday_multiplier,weekly_multiplier,yearly_growth,covid_factor,is_weekend,day_of_week,month,year,Date,Route,TrainType,Bookings,IsHoliday,IsWeekend,DayOfWeek,Month,Year
,,,,,,,,,,,,2025-10-03 10:20:06,Jakarta-Surabaya,Bisnis,132.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:20:06,Jakarta-Surabaya,Ekonomi,245.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:20:06,Bandung-Surabaya,Eksekutif,66.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:20:06,Bandung-Surabaya,Bisnis,134.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:20:06,Bandung-Surabaya,Ekonomi,145.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:20:06,Yogyakarta-Surabaya,Eksekutif,56.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:20:06,Yogyakarta-Surabaya,Bisnis,142.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:20:06,Yogyakarta-Surabaya,Ekonomi,212.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:20:24,Jakarta-Yogyakarta,Eksekutif,92.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:20:24,Jakarta-Yogyakarta,Bisnis,150.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:20:24,Jakarta-Yogyakarta,Ekonomi,216.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:20:24,Jakarta-Bandung,Eksekutif,87.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:20:24,Jakarta-Bandung,Bisnis,173.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:20:24,Jakarta-Bandung,Ekonomi,195.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:20:24,Jakarta-Surabaya,Eksekutif,72.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:20:24,Jakarta-Surabaya,Bisnis,185.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:20:24,Jakarta-Surabaya,Ekonomi,189.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:20:24,Bandung-Surabaya,Eksekutif,58.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:20:24,Bandung-Surabaya,Bisnis,138.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:20:24,Bandung-Surabaya,Ekonomi,254.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:20:24,Yogyakarta-Surabaya,Eksekutif,95.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:20:24,Yogyakarta-Surabaya,Bisnis,159.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:20:24,Yogyakarta-Surabaya,Ekonomi,227.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:20:41,Jakarta-Yogyakarta,Eksekutif,104.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:20:41,Jakarta-Yogyakarta,Bisnis,191.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:20:41,Jakarta-Yogyakarta,Ekonomi,293.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:20:41,Jakarta-Bandung,Eksekutif,111.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:20:41,Jakarta-Bandung,Bisnis,115.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:20:41,Jakarta-Bandung,Ekonomi,236.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:20:41,Jakarta-Surabaya,Eksekutif,95.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:20:41,Jakarta-Surabaya,Bisnis,172.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:20:41,Jakarta-Surabaya,Ekonomi,243.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:20:41,Bandung-Surabaya,Eksekutif,99.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:20:41,Bandung-Surabaya,Bisnis,110.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:20:41,Bandung-Surabaya,Ekonomi,145.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:20:41,Yogyakarta-Surabaya,Eksekutif,44.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:20:41,Yogyakarta-Surabaya,Bisnis,144.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:20:41,Yogyakarta-Surabaya,Ekonomi,179.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:20:57,Jakarta-Yogyakarta,Eksekutif,118.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:20:57,Jakarta-Yogyakarta,Bisnis,155.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:20:57,Jakarta-Yogyakarta,Ekonomi,297.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:20:57,Jakarta-Bandung,Eksekutif,108.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:20:57,Jakarta-Bandung,Bisnis,167.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:20:57,Jakarta-Bandung,Ekonomi,195.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:20:57,Jakarta-Surabaya,Eksekutif,69.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:20:57,Jakarta-Surabaya,Bisnis,229.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:20:57,Jakarta-Surabaya,Ekonomi,388.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:20:57,Bandung-Surabaya,Eksekutif,63.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:20:57,Bandung-Surabaya,Bisnis,143.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:20:57,Bandung-Surabaya,Ekonomi,150.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:20:57,Yogyakarta-Surabaya,Eksekutif,80.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:20:57,Yogyakarta-Surabaya,Bisnis,149.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:20:57,Yogyakarta-Surabaya,Ekonomi,150.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:34:23,Jakarta-Yogyakarta,Eksekutif,91.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:34:23,Jakarta-Yogyakarta,Bisnis,173.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:34:23,Jakarta-Yogyakarta,Ekonomi,184.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:34:23,Jakarta-Bandung,Eksekutif,98.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:34:23,Jakarta-Bandung,Bisnis,123.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:34:23,Jakarta-Bandung,Ekonomi,186.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:34:23,Jakarta-Surabaya,Eksekutif,96.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:34:23,Jakarta-Surabaya,Bisnis,151.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:34:23,Jakarta-Surabaya,Ekonomi,239.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:34:23,Bandung-Surabaya,Eksekutif,93.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:34:23,Bandung-Surabaya,Bisnis,145.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:34:23,Bandung-Surabaya,Ekonomi,188.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:34:23,Yogyakarta-Surabaya,Eksekutif,70.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:34:23,Yogyakarta-Surabaya,Bisnis,121.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:34:23,Yogyakarta-Surabaya,Ekonomi,235.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:34:36,Jakarta-Yogyakarta,Eksekutif,111.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:34:36,Jakarta-Yogyakarta,Bisnis,214.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:34:36,Jakarta-Yogyakarta,Ekonomi,184.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:34:36,Jakarta-Bandung,Eksekutif,117.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:34:36,Jakarta-Bandung,Bisnis,135.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:34:36,Jakarta-Bandung,Ekonomi,231.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:34:36,Jakarta-Surabaya,Eksekutif,117.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:34:36,Jakarta-Surabaya,Bisnis,167.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:34:36,Jakarta-Surabaya,Ekonomi,215.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:34:36,Bandung-Surabaya,Eksekutif,68.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:34:36,Bandung-Surabaya,Bisnis,98.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:34:36,Bandung-Surabaya,Ekonomi,140.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:34:36,Yogyakarta-Surabaya,Eksekutif,83.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:34:36,Yogyakarta-Surabaya,Bisnis,131.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:34:36,Yogyakarta-Surabaya,Ekonomi,193.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:34:50,Jakarta-Yogyakarta,Eksekutif,104.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:34:50,Jakarta-Yogyakarta,Bisnis,155.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:34:50,Jakarta-Yogyakarta,Ekonomi,223.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:34:50,Jakarta-Bandung,Eksekutif,67.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:34:50,Jakarta-Bandung,Bisnis,170.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:34:50,Jakarta-Bandung,Ekonomi,228.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:34:50,Jakarta-Surabaya,Eksekutif,94.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:34:50,Jakarta-Surabaya,Bisnis,140.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:34:50,Jakarta-Surabaya,Ekonomi,289.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:34:50,Bandung-Surabaya,Eksekutif,87.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:34:50,Bandung-Surabaya,Bisnis,130.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:34:50,Bandung-Surabaya,Ekonomi,119.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:34:50,Yogyakarta-Surabaya,Eksekutif,83.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:34:50,Yogyakarta-Surabaya,Bisnis,131.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:34:50,Yogyakarta-Surabaya,Ekonomi,179.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:35:04,Jakarta-Yogyakarta,Eksekutif,111.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:35:04,Jakarta-Yogyakarta,Bisnis,142.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:35:04,Jakarta-Yogyakarta,Ekonomi,217.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:35:04,Jakarta-Bandung,Eksekutif,112.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:35:04,Jakarta-Bandung,Bisnis,158.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:35:04,Jakarta-Bandung,Ekonomi,251.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:35:04,Jakarta-Surabaya,Eksekutif,132.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:35:04,Jakarta-Surabaya,Bisnis,152.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:35:04,Jakarta-Surabaya,Ekonomi,284.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:35:04,Bandung-Surabaya,Eksekutif,58.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:35:04,Bandung-Surabaya,Bisnis,103.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:35:04,Bandung-Surabaya,Ekonomi,163.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:35:04,Yogyakarta-Surabaya,Eksekutif,33.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:35:04,Yogyakarta-Surabaya,Bisnis,140.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:35:04,Yogyakarta-Surabaya,Ekonomi,235.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:35:25,Jakarta-Yogyakarta,Eksekutif,97.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:35:25,Jakarta-Yogyakarta,Bisnis,155.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:35:25,Jakarta-Yogyakarta,Ekonomi,208.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:35:25,Jakarta-Bandung,Eksekutif,89.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:35:25,Jakarta-Bandung,Bisnis,95.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:35:25,Jakarta-Bandung,Ekonomi,156.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:35:25,Jakarta-Surabaya,Eksekutif,102.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:35:25,Jakarta-Surabaya,Bisnis,96.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:35:25,Jakarta-Surabaya,Ekonomi,205.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:35:25,Bandung-Surabaya,Eksekutif,71.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:35:25,Bandung-Surabaya,Bisnis,121.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:35:25,Bandung-Surabaya,Ekonomi,106.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:35:25,Yogyakarta-Surabaya,Eksekutif,93.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:35:25,Yogyakarta-Surabaya,Bisnis,73.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 10:35:25,Yogyakarta-Surabaya,Ekonomi,185.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 11:07:50,Jakarta-Yogyakarta,Eksekutif,114.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 11:07:50,Jakarta-Yogyakarta,Bisnis,145.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 11:07:50,Jakarta-Yogyakarta,Ekonomi,247.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 11:07:50,Jakarta-Bandung,Eksekutif,67.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 11:07:50,Jakarta-Bandung,Bisnis,138.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 11:07:50,Jakarta-Bandung,Ekonomi,138.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 11:07:50,Jakarta-Surabaya,Eksekutif,74.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 11:07:50,Jakarta-Surabaya,Bisnis,209.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 11:07:50,Jakarta-Surabaya,Ekonomi,260.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 11:07:50,Bandung-Surabaya,Eksekutif,67.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 11:07:50,Bandung-Surabaya,Bisnis,114.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 11:07:50,Bandung-Surabaya,Ekonomi,193.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 11:07:50,Yogyakarta-Surabaya,Eksekutif,94.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 11:07:50,Yogyakarta-Surabaya,Bisnis,130.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 11:07:50,Yogyakarta-Surabaya,Ekonomi,238.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 11:08:09,Jakarta-Yogyakarta,Eksekutif,87.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 11:08:09,Jakarta-Yogyakarta,Bisnis,121.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 11:08:09,Jakarta-Yogyakarta,Ekonomi,231.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 11:08:09,Jakarta-Bandung,Eksekutif,79.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 11:08:09,Jakarta-Bandung,Bisnis,156.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 11:08:09,Jakarta-Bandung,Ekonomi,129.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 11:08:09,Jakarta-Surabaya,Eksekutif,72.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 11:08:09,Jakarta-Surabaya,Bisnis,241.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 11:08:09,Jakarta-Surabaya,Ekonomi,224.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 11:08:09,Bandung-Surabaya,Eksekutif,56.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 11:08:09,Bandung-Surabaya,Bisnis,145.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 11:08:09,Bandung-Surabaya,Ekonomi,104.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 11:08:09,Yogyakarta-Surabaya,Eksekutif,89.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 11:08:09,Yogyakarta-Surabaya,Bisnis,159.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 11:08:09,Yogyakarta-Surabaya,Ekonomi,140.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 11:08:23,Jakarta-Yogyakarta,Eksekutif,120.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 11:08:23,Jakarta-Yogyakarta,Bisnis,284.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 11:08:23,Jakarta-Yogyakarta,Ekonomi,266.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 11:08:23,Jakarta-Bandung,Eksekutif,79.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 11:08:23,Jakarta-Bandung,Bisnis,174.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 11:08:23,Jakarta-Bandung,Ekonomi,261.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 11:08:23,Jakarta-Surabaya,Eksekutif,87.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 11:08:23,Jakarta-Surabaya,Bisnis,163.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 11:08:23,Jakarta-Surabaya,Ekonomi,161.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 11:08:23,Bandung-Surabaya,Eksekutif,69.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 11:08:23,Bandung-Surabaya,Bisnis,99.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 11:08:23,Bandung-Surabaya,Ekonomi,124.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 11:08:23,Yogyakarta-Surabaya,Eksekutif,28.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 11:08:23,Yogyakarta-Surabaya,Bisnis,120.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 11:08:23,Yogyakarta-Surabaya,Ekonomi,254.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 11:08:40,Jakarta-Yogyakarta,Eksekutif,103.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 11:08:40,Jakarta-Yogyakarta,Bisnis,136.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 11:08:40,Jakarta-Yogyakarta,Ekonomi,290.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 11:08:40,Jakarta-Bandung,Eksekutif,102.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 11:08:40,Jakarta-Bandung,Bisnis,155.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 11:08:40,Jakarta-Bandung,Ekonomi,172.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 11:08:40,Jakarta-Surabaya,Eksekutif,106.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 11:08:40,Jakarta-Surabaya,Bisnis,165.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 11:08:40,Jakarta-Surabaya,Ekonomi,243.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 11:08:40,Bandung-Surabaya,Eksekutif,75.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 11:08:40,Bandung-Surabaya,Bisnis,148.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 11:08:40,Bandung-Surabaya,Ekonomi,234.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 11:08:40,Yogyakarta-Surabaya,Eksekutif,68.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 11:08:40,Yogyakarta-Surabaya,Bisnis,150.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 11:08:40,Yogyakarta-Surabaya,Ekonomi,222.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 11:08:56,Jakarta-Yogyakarta,Eksekutif,116.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 11:08:56,Jakarta-Yogyakarta,Bisnis,182.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 11:08:56,Jakarta-Yogyakarta,Ekonomi,271.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 11:08:56,Jakarta-Bandung,Eksekutif,91.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 11:08:56,Jakarta-Bandung,Bisnis,122.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 11:08:56,Jakarta-Bandung,Ekonomi,202.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 11:08:56,Jakarta-Surabaya,Eksekutif,99.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 11:08:56,Jakarta-Surabaya,Bisnis,139.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 11:08:56,Jakarta-Surabaya,Ekonomi,189.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 11:08:56,Bandung-Surabaya,Eksekutif,58.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 11:08:56,Bandung-Surabaya,Bisnis,91.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 11:08:56,Bandung-Surabaya,Ekonomi,156.0,0.0,0.0,4.0,10.0,2025.0
,,,,,,,,,,,,2025-10-03 11:08:56,Yogyakarta-Surabaya,Eksekutif,84.0,0.0,0.0,4.0,10.0,2025.0
